datetime,user_id,order_amount,period,strata,group
2025-07-30 16:51:32,user_3586,1496.98,experiment,7%,test
2025-07-30 16:53:04,user_1718,3603.3,experiment,5%,test
2025-07-30 16:58:30,user_429,3308.84,experiment,7%,control
2025-07-30 17:00:09,user_2728,1030.41,experiment,3%,control
2025-07-30 17:00:29,user_4147,4783.71,experiment,5%,control
2025-07-30 17:04:32,user_2855,4535.59,experiment,0%,test
2025-07-30 17:05:13,user_4555,3687.77,experiment,3%,test
2025-07-30 17:05:43,user_3825,3269.71,experiment,5%,control
2025-07-30 17:06:31,user_4342,4295.3,experiment,3%,control
2025-07-30 17:07:44,user_5191,6341.97,experiment,7%,test
2025-07-30 17:08:21,user_1941,3446.26,experiment,0%,control
2025-07-30 17:08:56,user_5798,4917.46,experiment,3%,control
2025-07-30 17:09:51,user_3092,6184.77,experiment,7%,control
2025-07-30 17:10:34,user_461,1332.77,experiment,3%,control
2025-07-30 17:10:49,user_2099,2031.53,experiment,5%,test
2025-07-30 17:11:56,user_3726,1315.17,experiment,7%,test
2025-07-30 17:13:07,user_5756,4424.86,experiment,7%,control
2025-07-30 17:14:09,user_1458,1683.69,experiment,0%,control
2025-07-30 17:14:34,user_2032,3385.7,experiment,5%,test
2025-07-30 17:14:39,user_2374,2172.56,experiment,7%,test
2025-07-30 17:15:38,user_778,2351.46,experiment,0%,test
2025-07-30 17:17:10,user_4942,3432.43,experiment,7%,control
2025-07-30 17:21:23,user_3529,1898.21,experiment,0%,control
2025-07-30 17:22:24,user_3730,4060.35,experiment,0%,test
2025-07-30 17:22:27,user_5150,5741.39,experiment,7%,test
2025-07-30 17:24:46,user_1739,2053.16,experiment,5%,test
2025-07-30 17:24:54,user_2418,1829.75,experiment,7%,control
2025-07-30 17:26:17,user_3073,4808.81,experiment,3%,control
2025-07-30 17:27:46,user_352,4926.87,experiment,7%,test
2025-07-30 17:28:51,user_2178,2728.59,experiment,3%,control
2025-07-30 17:29:58,user_834,3468.77,experiment,3%,control
2025-07-30 17:31:06,user_409,4224.26,experiment,7%,control
2025-07-30 17:32:51,user_1025,1905.86,experiment,5%,test
2025-07-30 17:33:26,user_31,2743.66,experiment,7%,control
2025-07-30 17:34:18,user_3473,1587.93,experiment,7%,control
2025-07-30 17:34:40,user_5984,5929.54,experiment,7%,control
2025-07-30 17:36:17,user_2873,5345.57,experiment,0%,test
2025-07-30 17:36:26,user_4670,3167.26,experiment,7%,control
2025-07-30 17:37:06,user_2404,663.41,experiment,7%,test
2025-07-30 17:43:16,user_3463,9840.74,experiment,7%,test
2025-07-30 17:46:05,user_3616,5596.99,experiment,7%,test
2025-07-30 17:47:13,user_5080,10402.47,experiment,3%,test
2025-07-30 17:49:00,user_4782,3984.28,experiment,7%,test
2025-07-30 17:49:00,user_1981,1907.22,experiment,0%,test
2025-07-30 17:49:26,user_191,2459.47,experiment,3%,control
2025-07-30 17:50:17,user_178,2563.13,experiment,0%,test
2025-07-30 17:52:29,user_3030,2390.34,experiment,3%,control
2025-07-30 17:54:30,user_196,2084.62,experiment,7%,test
2025-07-30 17:55:34,user_2791,4230.06,experiment,7%,test
2025-07-30 17:56:35,user_4119,1915.41,experiment,0%,test
2025-07-30 17:57:06,user_981,2155.23,experiment,7%,control
2025-07-30 17:58:09,user_1977,2157.52,experiment,0%,test
2025-07-30 17:59:29,user_1507,2889.57,experiment,7%,control
2025-07-30 17:59:33,user_1517,2013.09,experiment,0%,control
2025-07-30 18:00:15,user_1972,1917.81,experiment,0%,control
2025-07-30 18:01:18,user_5582,6011.35,experiment,7%,test
2025-07-30 18:03:00,user_2046,775.85,experiment,3%,test
2025-07-30 18:04:02,user_1791,5056.35,experiment,7%,control
2025-07-30 18:04:17,user_3145,2402.38,experiment,7%,control
2025-07-30 18:04:42,user_565,7283.64,experiment,7%,control
2025-07-30 18:04:48,user_3709,2336.04,experiment,3%,test
2025-07-30 18:06:18,user_4371,4323.68,experiment,7%,test
2025-07-30 18:08:27,user_5553,,experiment,7%,test
2025-07-30 18:11:44,user_5865,2521.88,experiment,0%,control
2025-07-30 18:11:48,user_4608,2279.07,experiment,0%,test
2025-07-30 18:14:31,user_1910,2295.64,experiment,5%,control
2025-07-30 18:18:27,user_728,1748.8,experiment,0%,test
2025-07-30 18:19:40,user_3487,5839.96,experiment,7%,test
2025-07-30 18:20:02,user_5945,1199.13,experiment,3%,control
2025-07-30 18:21:23,user_5727,2735.15,experiment,7%,test
2025-07-30 18:24:57,user_4877,3417.28,experiment,7%,test
2025-07-30 18:28:31,user_2499,3248.8,experiment,3%,control
2025-07-30 18:30:37,user_5707,1013.57,experiment,7%,control
2025-07-30 18:42:32,user_1362,3451.1,experiment,5%,test
2025-07-30 18:43:34,user_5679,3645.45,experiment,5%,test
2025-07-30 18:45:38,user_2065,2398.27,experiment,7%,control
2025-07-30 18:46:07,user_4130,2728.43,experiment,0%,control
2025-07-30 18:46:17,user_387,1641.66,experiment,7%,control
2025-07-30 18:50:33,user_3430,3233.39,experiment,3%,control
2025-07-30 18:52:19,user_1982,3809.34,experiment,7%,control
2025-07-30 18:52:31,user_3524,2502.02,experiment,7%,test
2025-07-30 18:53:44,user_4036,5761.59,experiment,7%,test
2025-07-30 18:59:41,user_1130,1481.69,experiment,7%,control
2025-07-30 19:00:06,user_1448,952.72,experiment,5%,control
2025-07-30 19:00:45,user_3355,3410.53,experiment,3%,control
2025-07-30 19:01:01,user_5427,4462.91,experiment,7%,test
2025-07-30 19:01:29,user_4817,4683.73,experiment,7%,control
2025-07-30 19:01:41,user_2447,3938.04,experiment,3%,control
2025-07-30 19:02:36,user_5856,1318.16,experiment,3%,test
2025-07-30 19:03:35,user_369,2358.88,experiment,7%,control
2025-07-30 19:07:20,user_5299,2013.5,experiment,7%,control
2025-07-30 19:07:27,user_5628,2184.31,experiment,5%,control
2025-07-30 19:08:06,user_2835,1764.24,experiment,7%,test
2025-07-30 19:08:35,user_3146,3618.62,experiment,5%,test
2025-07-30 19:09:03,user_5671,5599.24,experiment,7%,control
2025-07-30 19:14:26,user_2355,4191.18,experiment,0%,control
2025-07-30 19:14:29,user_1399,2577.72,experiment,3%,test
2025-07-30 19:14:47,user_4602,6947.59,experiment,7%,control
2025-07-30 19:14:56,user_891,6885.92,experiment,7%,control
2025-07-30 19:15:02,user_5635,3020.41,experiment,0%,test
2025-07-30 19:16:23,user_5504,9375.68,experiment,5%,control
2025-07-30 19:17:20,user_509,2930.28,experiment,0%,test
2025-07-30 19:18:34,user_5921,2888.49,experiment,3%,test
2025-07-30 19:21:11,user_3597,2760.52,experiment,7%,test
2025-07-30 19:21:48,user_2107,3687.17,experiment,7%,test
2025-07-30 19:24:41,user_5335,4487.5,experiment,7%,test
2025-07-30 19:25:16,user_451,3468.77,experiment,7%,control
2025-07-30 19:25:44,user_5761,6156.93,experiment,7%,test
2025-07-30 19:26:10,user_4137,1531.4,experiment,3%,test
2025-07-30 19:29:52,user_4066,3543.67,experiment,5%,control
2025-07-30 19:32:37,user_5875,3085.6,experiment,7%,control
2025-07-30 19:33:15,user_4183,1334.09,experiment,3%,test
2025-07-30 19:33:29,user_1649,2182.39,experiment,7%,test
2025-07-30 19:33:44,user_5648,3109.05,experiment,7%,control
2025-07-30 19:33:55,user_71,6071.99,experiment,5%,control
2025-07-30 19:35:01,user_5915,3301.01,experiment,0%,test
2025-07-30 19:35:15,user_3076,1757.77,experiment,3%,test
2025-07-30 19:36:41,user_2273,2093.05,experiment,3%,control
2025-07-30 19:38:21,user_4674,1999.34,experiment,7%,test
2025-07-30 19:38:55,user_3776,3535.31,experiment,0%,control
2025-07-30 19:40:34,user_408,2120.71,experiment,0%,test
2025-07-30 19:40:45,user_5314,4542.77,experiment,7%,control
2025-07-30 19:41:03,user_5102,2815.24,experiment,7%,test
2025-07-30 19:42:40,user_3375,1006.92,experiment,0%,test
2025-07-30 19:45:43,user_3034,4319.08,experiment,7%,control
2025-07-30 19:46:52,user_989,5003.74,experiment,0%,control
2025-07-30 19:46:55,user_5554,3193.49,experiment,0%,control
2025-07-30 19:47:24,user_429,1480.06,experiment,7%,control
2025-07-30 19:48:55,user_3022,1568.94,experiment,7%,control
2025-07-30 19:50:43,user_3677,1675.33,experiment,5%,control
2025-07-30 19:52:13,user_4081,1247.64,experiment,3%,test
2025-07-30 19:53:15,user_4140,4929.23,experiment,7%,test
2025-07-30 19:53:22,user_1249,4832.15,experiment,3%,control
2025-07-30 19:55:06,user_797,2367.37,experiment,7%,test
2025-07-30 19:56:00,user_1489,1197.92,experiment,7%,test
2025-07-30 19:57:57,user_3202,2269.14,experiment,7%,test
2025-07-30 19:59:06,user_5077,2595.77,experiment,7%,test
2025-07-30 20:00:37,user_4625,3316.11,experiment,5%,control
2025-07-30 20:02:31,user_4091,3095.23,experiment,7%,control
2025-07-30 20:03:46,user_2914,3937.2,experiment,5%,control
2025-07-30 20:04:02,user_2341,2294.3,experiment,0%,test
2025-07-30 20:06:14,user_4323,4484.41,experiment,7%,test
2025-07-30 20:07:50,user_3182,5338.68,experiment,5%,control
2025-07-30 20:08:32,user_4930,2849.65,experiment,0%,control
2025-07-30 20:11:29,user_5272,1471.21,experiment,5%,test
2025-07-30 20:11:39,user_1731,4389.54,experiment,7%,control
2025-07-30 20:13:29,user_5353,2174.86,experiment,0%,test
2025-07-30 20:14:17,user_1674,3152.32,experiment,3%,test
2025-07-30 20:14:46,user_199,3096.11,experiment,7%,test
2025-07-30 20:14:59,user_3312,786.25,experiment,7%,test
2025-07-30 20:16:47,user_527,1405.97,experiment,3%,control
2025-07-30 20:20:47,user_2578,4452.07,experiment,3%,test
2025-07-30 20:21:04,user_2221,3889.68,experiment,0%,test
2025-07-30 20:21:10,user_4856,2454.72,experiment,5%,test
2025-07-30 20:21:13,user_718,1378.57,experiment,7%,control
2025-07-30 20:25:37,user_4604,1896.14,experiment,5%,control
2025-07-30 20:27:07,user_4131,5897.69,experiment,7%,control
2025-07-30 20:30:49,user_3649,1275.27,experiment,7%,control
2025-07-30 20:31:45,user_3452,3540.98,experiment,7%,control
2025-07-30 20:32:30,user_1347,1633.37,experiment,7%,test
2025-07-30 20:32:31,user_863,4245.91,experiment,7%,test
2025-07-30 20:34:50,user_3099,9132.97,experiment,5%,control
2025-07-30 20:34:59,user_1831,3611.88,experiment,5%,test
2025-07-30 20:36:19,user_3006,4639.87,experiment,7%,test
2025-07-30 20:36:39,user_5004,2441.66,experiment,7%,control
2025-07-30 20:37:08,user_5988,2691.33,experiment,3%,test
2025-07-30 20:40:19,user_1617,3792.24,experiment,5%,control
2025-07-30 20:40:19,user_4420,3218.27,experiment,5%,control
2025-07-30 20:40:27,user_2301,1132.84,experiment,7%,test
2025-07-30 20:45:14,user_5195,1146.76,experiment,7%,control
2025-07-30 20:47:18,user_3806,,experiment,7%,test
2025-07-30 20:50:05,user_3847,1859.4,experiment,7%,test
2025-07-30 20:50:22,user_2103,840.15,experiment,7%,control
2025-07-30 20:51:25,user_977,5372.84,experiment,3%,control
2025-07-30 20:53:32,user_5202,1724.43,experiment,5%,test
2025-07-30 20:53:56,user_2522,4891.67,experiment,7%,control
2025-07-30 20:55:45,user_2711,1244.05,experiment,7%,test
2025-07-30 20:56:29,user_1037,1326.62,experiment,7%,control
2025-07-30 20:57:29,user_5386,2629.81,experiment,5%,test
2025-07-30 20:58:01,user_462,3434.3,experiment,7%,control
2025-07-30 20:58:47,user_1209,2890.04,experiment,7%,test
2025-07-30 21:00:11,user_1829,2860.21,experiment,7%,control
2025-07-30 21:02:10,user_2297,6631.2,experiment,7%,control
2025-07-30 21:04:29,user_5774,4480.09,experiment,7%,test
2025-07-30 21:05:21,user_2998,2996.32,experiment,7%,test
2025-07-30 21:06:57,user_5333,2971.65,experiment,5%,control
2025-07-30 21:10:17,user_4248,1629.73,experiment,3%,test
2025-07-30 21:12:45,user_1669,2562.93,experiment,7%,test
2025-07-30 21:15:20,user_3900,4450.25,experiment,3%,test
2025-07-30 21:16:21,user_5381,3636.36,experiment,5%,test
2025-07-30 21:16:28,user_1034,5338.01,experiment,7%,control
2025-07-30 21:16:40,user_288,2179.14,experiment,7%,control
2025-07-30 21:18:05,user_3836,2921.7,experiment,0%,control
2025-07-30 21:22:41,user_2058,2371.76,experiment,5%,control
2025-07-30 21:24:10,user_4034,2361.83,experiment,5%,test
2025-07-30 21:25:56,user_305,2743.81,experiment,3%,test
2025-07-30 21:26:55,user_5894,4222.72,experiment,7%,test
2025-07-30 21:27:19,user_2766,5365.76,experiment,7%,test
2025-07-30 21:28:11,user_5813,775.73,experiment,7%,test
2025-07-30 21:28:18,user_3580,2492.62,experiment,7%,control
2025-07-30 21:29:06,user_211,4793.31,experiment,3%,control
2025-07-30 21:32:41,user_2300,3067.47,experiment,7%,test
2025-07-30 21:33:06,user_194,3194.79,experiment,0%,control
2025-07-30 21:36:33,user_2737,1757.73,experiment,7%,control
2025-07-30 21:37:40,user_2727,2312.68,experiment,3%,control
2025-07-30 21:37:45,user_248,2127.42,experiment,7%,control
2025-07-30 21:39:30,user_2337,3375.27,experiment,3%,test
2025-07-30 21:40:19,user_1683,3740.24,experiment,7%,control
2025-07-30 21:41:51,user_3903,2728.39,experiment,7%,test
2025-07-30 21:44:40,user_1936,6535.76,experiment,3%,control
2025-07-30 21:47:08,user_873,5503.79,experiment,3%,control
2025-07-30 21:47:16,user_1483,3851.14,experiment,7%,test
2025-07-30 21:52:06,user_367,8908.25,experiment,3%,test
2025-07-30 21:52:56,user_4466,3721.02,experiment,7%,test
2025-07-30 21:53:08,user_5883,2389.45,experiment,7%,control
2025-07-30 21:54:42,user_2554,2165.01,experiment,7%,test
2025-07-30 21:56:50,user_246,3381.39,experiment,0%,control
2025-07-30 21:57:57,user_2431,1821.18,experiment,7%,control
2025-07-30 22:03:08,user_5309,2607.74,experiment,7%,test
2025-07-30 22:06:20,user_3130,2588.69,experiment,3%,control
2025-07-30 22:07:15,user_153,1900.46,experiment,3%,control
2025-07-30 22:07:53,user_4748,2891.39,experiment,3%,control
2025-07-30 22:08:14,user_3231,3197.61,experiment,7%,test
2025-07-30 22:10:13,user_264,4558.82,experiment,3%,test
2025-07-30 22:13:11,user_3752,3254.05,experiment,7%,test
2025-07-30 22:14:20,user_20,3657.46,experiment,0%,test
2025-07-30 22:15:26,user_4996,1486.78,experiment,5%,control
2025-07-30 22:16:31,user_4806,1833.16,experiment,7%,test
2025-07-30 22:17:13,user_1584,5195.51,experiment,5%,test
2025-07-30 22:19:04,user_1072,7556.13,experiment,7%,control
2025-07-30 22:25:16,user_5344,1268.27,experiment,0%,control
2025-07-30 22:25:22,user_2325,2541.1,experiment,5%,test
2025-07-30 22:25:34,user_2534,1688.5,experiment,3%,test
2025-07-30 22:26:59,user_416,4772.89,experiment,7%,test
2025-07-30 22:29:03,user_5846,2254.84,experiment,7%,test
2025-07-30 22:29:35,user_3385,2255.83,experiment,7%,control
2025-07-30 22:30:35,user_4793,3007.15,experiment,7%,control
2025-07-30 22:32:49,user_1113,1458.86,experiment,0%,control
2025-07-30 22:33:50,user_2696,4225.91,experiment,7%,control
2025-07-30 22:35:41,user_1062,4309.24,experiment,5%,control
2025-07-30 22:36:06,user_1168,2389.45,experiment,7%,control
2025-07-30 22:37:20,user_2735,2106.79,experiment,0%,test
2025-07-30 22:40:40,user_2460,2834.58,experiment,5%,test
2025-07-30 22:41:58,user_104,2006.79,experiment,7%,test
2025-07-30 22:44:32,user_351,758.83,experiment,7%,test
2025-07-30 22:48:20,user_1588,2348.06,experiment,0%,control
2025-07-30 22:49:13,user_2491,1170.57,experiment,7%,test
2025-07-30 22:50:51,user_5845,4853.68,experiment,7%,control
2025-07-30 22:51:19,user_2719,2359.05,experiment,3%,control
2025-07-30 22:51:29,user_5462,9168.51,experiment,3%,control
2025-07-30 22:52:19,user_1190,3534.17,experiment,7%,test
2025-07-30 22:53:42,user_2399,3249.19,experiment,5%,test
2025-07-30 22:54:39,user_490,2496.75,experiment,0%,test
2025-07-30 22:58:14,user_432,2691.24,experiment,5%,test
2025-07-30 22:58:24,user_3700,1182.79,experiment,5%,control
2025-07-30 23:00:02,user_577,4219.18,experiment,7%,control
2025-07-30 23:00:27,user_863,1313.59,experiment,7%,test
2025-07-30 23:02:00,user_5678,2477.87,experiment,3%,test
2025-07-30 23:03:37,user_3169,1975.93,experiment,5%,control
2025-07-30 23:11:50,user_1326,2474.4,experiment,7%,control
2025-07-30 23:16:33,user_3137,2554.39,experiment,7%,control
2025-07-30 23:16:47,user_4628,3567.58,experiment,5%,control
2025-07-30 23:17:47,user_3996,2546.2,experiment,0%,test
2025-07-30 23:21:10,user_4187,2475.88,experiment,7%,test
2025-07-30 23:21:38,user_1401,2648.97,experiment,7%,test
2025-07-30 23:21:59,user_1730,3320.96,experiment,7%,test
2025-07-30 23:22:37,user_752,1564.47,experiment,7%,control
2025-07-30 23:26:43,user_5368,3139.94,experiment,7%,control
2025-07-30 23:31:27,user_5811,2926.45,experiment,7%,control
2025-07-30 23:33:56,user_5209,2095.95,experiment,5%,test
2025-07-30 23:36:58,user_1133,2188.73,experiment,7%,test
2025-07-30 23:38:06,user_449,4400.02,experiment,3%,test
2025-07-30 23:39:34,user_5739,5368.7,experiment,0%,test
2025-07-30 23:40:49,user_5667,6700.14,experiment,7%,test
2025-07-30 23:42:39,user_3179,2849.65,experiment,7%,control
2025-07-30 23:42:54,user_1974,3027.32,experiment,5%,test
2025-07-30 23:43:58,user_1494,3339.99,experiment,7%,control
2025-07-30 23:44:17,user_5884,1848.92,experiment,7%,control
2025-07-30 23:45:08,user_1510,3878.52,experiment,0%,test
2025-07-30 23:47:11,user_4237,2350.29,experiment,0%,control
2025-07-30 23:48:06,user_1112,6462.45,experiment,3%,test
2025-07-30 23:52:58,user_4537,3164.53,experiment,7%,control
2025-07-30 23:54:38,user_4744,1386.2,experiment,7%,control
2025-07-30 23:56:20,user_5105,2554.04,experiment,5%,control
2025-07-30 23:56:58,user_2058,3136.29,experiment,5%,control
2025-07-30 23:57:35,user_5122,1442.88,experiment,7%,test
2025-07-30 23:58:11,user_2036,4456.18,experiment,7%,test
2025-07-30 23:59:23,user_1678,4626.32,experiment,7%,control
2025-07-31 00:01:58,user_1430,2119.46,experiment,0%,control
2025-07-31 00:03:03,user_4435,1529.58,experiment,7%,control
2025-07-31 00:04:01,user_3641,2195.48,experiment,7%,test
2025-07-31 00:08:02,user_3014,2788.67,experiment,7%,control
2025-07-31 00:10:40,user_3595,3893.18,experiment,7%,control
2025-07-31 00:11:17,user_2905,4998.07,experiment,0%,control
2025-07-31 00:12:07,user_4033,3203.39,experiment,3%,test
2025-07-31 00:12:22,user_2180,4921.4,experiment,5%,control
2025-07-31 00:16:53,user_1564,4041.84,experiment,7%,control
2025-07-31 00:17:00,user_4862,6361.98,experiment,7%,test
2025-07-31 00:17:49,user_634,4441.45,experiment,7%,control
2025-07-31 00:17:52,user_3596,1095.07,experiment,3%,control
2025-07-31 00:18:07,user_4665,11426.23,experiment,5%,control
2025-07-31 00:22:43,user_1042,3538.46,experiment,0%,test
2025-07-31 00:25:54,user_5184,2336.67,experiment,5%,test
2025-07-31 00:30:05,user_3393,3618.56,experiment,7%,control
2025-07-31 00:32:59,user_617,2192.46,experiment,3%,control
2025-07-31 00:33:39,user_4467,2881.72,experiment,7%,test
2025-07-31 00:36:05,user_2161,4047.33,experiment,5%,test
2025-07-31 00:37:44,user_2405,4959.27,experiment,7%,test
2025-07-31 00:38:59,user_5571,4148.45,experiment,7%,control
2025-07-31 00:43:39,user_3449,4606.79,experiment,5%,control
2025-07-31 00:44:01,user_578,2784.47,experiment,7%,control
2025-07-31 00:44:33,user_899,3573.7,experiment,3%,test
2025-07-31 00:48:30,user_4794,1725.83,experiment,3%,test
2025-07-31 00:49:23,user_1877,1970.4,experiment,3%,test
2025-07-31 00:51:40,user_1350,7696.73,experiment,7%,test
2025-07-31 00:56:41,user_4023,4222.09,experiment,3%,control
2025-07-31 00:57:28,user_5991,2913.68,experiment,3%,test
2025-07-31 01:00:34,user_983,5320.14,experiment,7%,control
2025-07-31 01:00:58,user_851,536.87,experiment,5%,test
2025-07-31 01:03:54,user_4997,3757.86,experiment,3%,test
2025-07-31 01:07:25,user_2756,1813.25,experiment,7%,test
2025-07-31 01:07:56,user_1277,2257.86,experiment,5%,test
2025-07-31 01:14:35,user_3675,2591.85,experiment,7%,test
2025-07-31 01:14:58,user_757,1673.24,experiment,3%,test
2025-07-31 01:15:03,user_5798,4675.11,experiment,3%,control
2025-07-31 01:15:40,user_315,6666.66,experiment,7%,control
2025-07-31 01:15:52,user_3626,4168.39,experiment,3%,control
2025-07-31 01:19:25,user_1373,3838.47,experiment,7%,control
2025-07-31 01:22:46,user_4273,1863.29,experiment,3%,control
2025-07-31 01:23:22,user_1206,2425.15,experiment,0%,control
2025-07-31 01:23:55,user_1714,2866.33,experiment,5%,test
2025-07-31 01:25:36,user_5424,2014.64,experiment,5%,control
2025-07-31 01:29:43,user_2032,2911.64,experiment,5%,test
2025-07-31 01:30:33,user_1649,1305.76,experiment,7%,test
